02-12-2020, Ста тысячам многодетных семей в России списали часть ипотечного долга 
01-12-2020, Эксперт оценил перспективы производства водорода из метана 
01-12-2020,  Аэрофлот подсчитал убытки: три квартала в серьезном минусе 
01-12-2020, В Аэрофлоте назвали ожидаемые сроки открытия авиасообщения  
01-12-2020, Аэрофлот надеется на восстановление авиасообщения с апреля 
30-11-2020, В бундестаге оценили возобновление укладки Северного потока — 2 
30-11-2020, МТС запустила первую в России базовую станцию с отечественным ПО 
30-11-2020, Северный поток-2: новые санкции vs начало достройки 
30-11-2020, Сенатор рассказал, кому выгодны санкции против Северного потока — 2 
30-11-2020, В Госдуме оценили причастность Киева к санкциям по Северному потоку — 2 
30-11-2020, Эксперт оценил украинский след в санкциях по Северному потоку — 2 
30-11-2020, Активно влияли. WSJ нашла заслугу Киева в санкциях США по Nord Stream 2 
30-11-2020, WSJ: украинское лобби связано с санкциями против “Северного потока — 2” 
30-11-2020, У институтов развития появится новая система KPI 
30-11-2020, Ученый посоветовала США смириться с созданием Северного потока — 2 
29-11-2020, Секрет прост: глава Роснефти раскрыл, как преодолеть кризис из-за COVID 
29-11-2020, Два условия. Сечин сделал прогноз о перспективах стоимости нефти 
29-11-2020, Сечин рассказал, от чего зависят перспективы цен на нефть 
29-11-2020, Работать, и все. Сечин рассказал, как компаниям пережить пандемию 
29-11-2020, Экономическое сотрудничество Китая и России выдержало удар пандемии 
29-11-2020, Оператор Северного потока — 2 планирует возобновить строительство 
28-11-2020, Кудрин допустил рост безработицы в России во вторую волну коронавируса 
28-11-2020, Сенатор оценила прогноз Кудрина по спаду экономики России 
28-11-2020, Кудрин не исключил спада экономики России в 2020 году 
28-11-2020, Эксперты оценили перспективы рубля до конца года 
27-11-2020, Более 500 семей на Кубани стали участниками сельской ипотеки 
27-11-2020, Россия проходит пандемию без разрушительных локдаунов, заявила Матвиенко 
26-11-2020, Росгеология продолжит бурение стратиграфических скважин в море Лаптевых 
26-11-2020, Сертификатор опроверг сообщения об уходе из проекта Северный поток — 2 
26-11-2020, В Сапсанах появятся купе 
26-11-2020, Сертификатор Северного потока — 2 вышел из проекта 
26-11-2020, Роскачество проанализировало цены на российские вина 
26-11-2020, Путин поручил представить предложения о расширении применения ОС Аврора 
26-11-2020, В России запустят программу льготной ипотеки на частные дома для молодежи 
26-11-2020, Мутко объявил о запуске льготной ипотеки на частные дома для молодежи 
26-11-2020, Решающая схватка за Северный поток — 2. Чем грозит проекту Байден  
25-11-2020, Сечин доложил Путину о ходе реализации проектов на верфи Звезда 
25-11-2020, Сечин заявил о начале реализации проекта Восток Ойл 
25-11-2020, В Совфеде прокомментировали реформу институтов развития 
25-11-2020, СМИ: Сербия, скорее всего, задержит Турецкий поток 
25-11-2020, Москва и Минск найдут решение по нефти и газу, уверен Дмитрий Мезенцев 
25-11-2020, Дайте в долг: богатейшие саудиты срочно ищут деньги в бюджет 
25-11-2020, Немецкий эксперт назвал преимущество российских банков перед западными 
24-11-2020, Эксперт оценил перспективы поставок российских энергоресурсов в Китай 
24-11-2020, Реформа институтов развития повысит роль ВЭБа, считают в Moodys 
24-11-2020, Россия поставила в Китай 3,5 млрд кубов газа по Силе Сибири 
24-11-2020, Вице-президент Лукойла озвучил худший прогноз цен на нефть 
24-11-2020, Лукойл спрогнозировал худший сценарий цен на нефть 
24-11-2020, Forbes составил рейтинг лучших работодателей в России 
23-11-2020, Эксперт оценил реформу институтов развития в России 
23-11-2020, Эксперт рассказала об экономии от оптимизации институтов развития 
23-11-2020, Эксперт назвал эффект от оптимизации институтов развития 
23-11-2020, В Кремле не стали комментировать трудоустройство глав институтов развития 
23-11-2020, Россияне смогут доехать на поезде из Москвы до Петербурга за два часа 
23-11-2020, РБК: в России хотят упразднить восемь институтов развития 
23-11-2020, РБК сообщил о планах ликвидировать восемь институтов развития в России 
23-11-2020, РБК: в России ликвидируют восемь институтов развития 
21-11-2020, Звонят даже по телефону: СМИ о давлении США на участников Севпотока-2 
21-11-2020, Обойдется без потрясений? Эксперты сделали прогнозы по курсу рубля 
21-11-2020, Эксперты оценили вероятность снижения курса рубля к концу года 
20-11-2020, В Германии предложили США отказаться от санкций по Северному потоку — 2 
19-11-2020, ВТБ Капитал Инвестиции начал 3-й этап привлечения средств в Pre-IPO фонд 
19-11-2020, В бундестаге заявили о шансе защитить Северный поток — 2 
19-11-2020, Дитрих возглавил Государственную транспортную лизинговую компанию 
18-11-2020, Восток Ойл — проект стратегического лидерства России 
18-11-2020, Bild: Байден похоронит газопровод Северный поток — 2 
18-11-2020, АвтоВАЗ в пятый раз за год поднял цены на автомобили 
18-11-2020, Россиян предупредили о волне уловок накануне черной пятницы 
16-11-2020, Диверсификация: Европа получит газ из Азербайджана 
16-11-2020, СПГ всё? Что будет с газом после 2020 года 
13-11-2020, Роснефть: технологическое лидерство – основа финансового успеха 
13-11-2020, Путин поручил разработать комплексный проект по внедрению инициатив 
13-11-2020, Чубайс считает, что нефтяная лошадь России еще не сдохла 
13-11-2020, В Кремле раскритиковали действия США по Северному потоку — 2 
12-11-2020, Инград и ВТБ провели первую сделку по своей субсидированной ипотеке  
12-11-2020, В Нижегородской области подписали программу развития газификации региона 
11-11-2020, Назначен временно исполняющий обязанности главы Аэрофлота 
11-11-2020, Газпром приступил к переговорам с Белоруссией по газу с 2021 года 
11-11-2020, Газпром начал переговоры с Белоруссией о поставках газа с 2021 года 
11-11-2020, СМИ: санкции против Северного потока — 2 ударят по Польше и Дании 
11-11-2020, В Совфеде оценили ситуацию с Северным потоком — 2 
11-11-2020, В РФ досрочно побит годовой рекорд по выдаче ипотеки 
11-11-2020, СМИ: США хотят ввести дополнительные санкции из-за Северного потока — 2 
10-11-2020, С российскими двигателями. Ростех сообщил о готовности самолета МС-21 
10-11-2020, Ростех построил опытный самолет МС-21 с российскими двигателями 
10-11-2020, Газпром делает дороже газ для Польши: чем ответит Варшава? 
10-11-2020, Тот же аргумент. Почему решено повысить цены на газ для Польши 
10-11-2020, Несуществующий Газпром. В Сети появился новый вид мошенничества 
09-11-2020, Газпром направил заявку на пересмотр стоимости газа для Польши 
09-11-2020, В Польше заявили, что Газпром предложил повысить цены на газ 
09-11-2020, Немецкая Wintershall Dea обжаловала штраф Польши по Северному потоку-2 
09-11-2020, Три компании обжаловали штраф от Польши из-за Северного потока — 2 
08-11-2020, Минэнерго предложило ввести новый критерий эффективности губернаторов 
08-11-2020, Новак рассказал о ситуации с социальной газификацией 
08-11-2020, Экс-сенатор: Байден может торговаться о достройке Северного потока — 2 
07-11-2020, Зеленский заявил, что Всемирный банк выделит Киеву $100 млн на Донбасс 
06-11-2020, Лукойл вложит в волгоградскую соцсферу 250 миллионов рублей 
06-11-2020, Газпром планирует вложить в газификацию СКФО 39,3 миллиардов рублей 
06-11-2020, Бывший чиновник Минтранса приобрел концерн Калашников 
06-11-2020, Концерн Калашников получил нового владельца 
05-11-2020, Эксперт: дело идет к тому, чтобы начать достройку Северного потока-2 
05-11-2020, Поддержка в пути. Еще два судна взяли курс на базу Северного потока-2 
05-11-2020, Два российских судна прибудут на базу Северного потока — 2 
05-11-2020, Названы регионы, жители которых могут быстрее всех накопить на ипотеку 
04-11-2020, Газпром обжаловал миллиардный штраф Польши по Северному потоку-2 
04-11-2020, Газпром обжаловал штраф со стороны Польши из-за Северного потока — 2 
03-11-2020, Доходность инвестиций пенсионных накоплений ВЭБом превысила инфляцию 
03-11-2020, Эксперты оценили влияние выборов в США на курс доллара 
03-11-2020, За неравные услуги. ФАС возбудила дело против Почты России 
03-11-2020, Почта России ответила на претензии ФАС 
03-11-2020, ФАС возбудила дело против Почты России 
02-11-2020, В Минске заявили, что погасили задолженность за российский газ 
02-11-2020, Экономисты спрогнозировали курс рубля после резкого падения 
02-11-2020, Второй этап. Газпром возобновил строительство Силы Сибири  
02-11-2020, Газпром экспорт ответил на требование польской PGNiG о ценах на газ 
02-11-2020, Газпром начал второй этап строительства Силы Сибири 
02-11-2020, Австрийская OMV вступилась за Газпром в споре с Польшей по Севпотоку 
02-11-2020, Австрийская OMV ответила на требование Польши по Северному потоку — 2 
02-11-2020, Специфические условия? Почему Польша просит снизить цену на газ 
02-11-2020, Польская PGNiG подала новую заявку Газпрому на снижение цены на газ 
01-11-2020, PGNiG подала новую заявку Газпрому на снижение цены газа 
31-10-2020, Госкорпорация ВЭБ.РФ рассказала об участии в проектах городского развития 
31-10-2020, Эксперт объяснил, почему с Северным потоком — 2 можно не спешить 
30-10-2020, Глава ВТБ рассказал о работе дочерних банков за рубежом 
30-10-2020, Костин рассказал, готов ли ВТБ перепродать АГД Даймондс  
30-10-2020, Инвестор оценил масштаб экономического кризиса в условиях пандемии 
30-10-2020, Костин назвал сроки решения вопроса о сокращении доли префов ВТБ 
30-10-2020, ВТБ рассчитывает передать ПСБ и Новикомбанку все кредиты по ОПК 
30-10-2020, ВТБ может нарастить портфель ОФЗ до 750 миллиардов рублей в 2020 году 
30-10-2020, Росимущество не будет выкупать пакет ВТБ у Открытия 
30-10-2020, Тиньков не предлагал ВТБ купить Тинькофф банк, заявил Костин 
30-10-2020, ВТБ планирует вернуться к дивидендам в 50 процентов по итогам 2020 года 
30-10-2020, Костин рассказал о работе белорусской дочки ВТБ 
30-10-2020, Эксперт дал прогноз по выпуску бессрочных облигаций в 2021 году 
30-10-2020, Российские эмитенты интересуются возможностью размещения KPI-бондов 
29-10-2020, Эксперт допустил размещение евробондов российских эмитентов до конца года 
29-10-2020, Силуанов назвал акции Аэрофлота хорошим активом для ФНБ 
29-10-2020, Путин на встрече с Костиным попросил доложить о положении дел в ВТБ 
29-10-2020, Путин: власти будут способствовать развитию российских цифровых компаний 
29-10-2020, Костин рассказал о реструктуризации кредитов компаний во время пандемии 
29-10-2020, Путин пообещал обеспечить интересы иностранных инвесторов 
29-10-2020, В России ожидается несколько новых выпусков зеленых облигаций 
29-10-2020, Эксперт оценил рекордные заимствования Минфина на внутреннем рынке 
29-10-2020, Путин высказался о необходимости развития частных концессий 
29-10-2020, ВТБ Капитал оценил состояние долгового рынка в России 
29-10-2020, Коронавирус, ипотека, инвестиции. Путин выступил на форуме Россия зовет 
29-10-2020, Путин надеется, что России удастся сохранить стабильность рубля 
29-10-2020, Путин рассказал об арктических проектах в России 
29-10-2020, Силуанов объяснил, почему налоговые изменения в России были неизбежны 
29-10-2020, Путин предложил продлить мораторий на проверки малого бизнеса  
29-10-2020, Путин усомнился в необходимости увеличения расходов на инвестпроекты 
29-10-2020, Путин назвал объем средств бюджета, направленных на борьбу с пандемией 
29-10-2020, Путин рассказал о влиянии пандемии на развитие экономики 
29-10-2020, Силуанов призвал готовиться ко всему после выборов в США 
29-10-2020, Силуанов рассказал о доле расходов бюджета на социальные вопросы 
29-10-2020, Силуанов допустил возможность дополнительных сделок по приватизации 
29-10-2020, Силуанов заявил о сокращении агрессивных размещений на внутреннем рынке  
29-10-2020, Минфин не исключил займов на внешних рынках до конца 2020 года 
29-10-2020, ВТБ ожидает роста розничного кредитования банка в IV квартале на 10% 
29-10-2020, Владимир Путин выступает на форуме Россия зовет. Трансляция 
29-10-2020, РЖД продлили удаленку для сотрудников до 2021 года 
28-10-2020, Газпром заявил о рекордных запасах топлива в хранилищах 
28-10-2020, Дом.РФ: цены на новостройки в России находятся на уровне 2016 года 
28-10-2020, Дом.РФ: в России нет предпосылок для сильного подорожания новостроек 
28-10-2020, Дом.РФ не видит предпосылок для формирования ипотечного пузыря 
28-10-2020, МТС построила первый на северо-западе России модульный дата-центр 
28-10-2020, Дом.РФ: совокупные расходы заемщиков при льготной ипотеке упали на 10% 
28-10-2020, Дом.РФ: рост цен на новостройки с начала года составил 10,5% 
27-10-2020, ЯНАО и Газпромбанк Лизинг подписали соглашение о сотрудничестве 
27-10-2020, Названы российские YouTube-блогеры, лидирующие по доходам от рекламы 
26-10-2020, Курс на базу. Судно для достройки Северного потока-2 плывет в Германию 
26-10-2020, Способное достроить Северный поток — 2 судно направилось в Германию 
26-10-2020, Норникель заключил соглашение о соцподдержке с Мурманской областью 
25-10-2020, Трубоукладчик Северного потока — 2 вышел из порта Калининграда 
24-10-2020, Самая большая угроза. На Украине испугались конкуренции с Газпромом 
24-10-2020, На Украине испугались конкуренции со стороны Газпрома 
23-10-2020, Польша назвала причину приостановки транзита российской нефти 
23-10-2020, ВТБ Капитал Инвестиции заняли I место на рынке доверительного управления 
23-10-2020, Белоруссия приостановила транзит российской нефти в Европу 
23-10-2020, И от погоды тоже: Газпром объяснил, от чего зависит ввод Севпотока-2 
23-10-2020, Газпром назвал факторы, влияющие на сроки ввода Северного потока — 2 
23-10-2020, Спецпредставитель президента рассказал о перспективах цифрового рубля 
22-10-2020, Сечин рассказал, чем будет определяться долгосрочный спрос на энергию 
22-10-2020, Грозит кризис. Авиакомпании запросили у правительства допсубсидии 
22-10-2020, РБК: авиакомпании попросили у правительства 50 миллиардов рублей субсидий 
21-10-2020, Клишас раскритиковал предложение национализировать Норникель 
21-10-2020, СМИ сообщили о возможном уходе Чубайса из Роснано 
21-10-2020, Поставки Газпрома в Германию в октябре превысили показатели 2019 года 
21-10-2020, РБК сообщило о возможном уходе Чубайса из Роснано 
21-10-2020, ВЭБ выделил до 2,5 млрд рублей на завод по утилизации мусора в Казани 
21-10-2020, В России стартуют предзаказы на iPhone 12 и iPhone 12 Pro 
20-10-2020, Нафтогаз поддержал расширение санкций против Северного потока — 2 
20-10-2020, РЖД обсуждают строительство скоростной магистрали в Гамбург через Минск 
20-10-2020, По своему закону. США отказали Белоруссии в рыночном статусе  
20-10-2020, Эксперт оценил сумму долга Белоруссии за российский газ 
20-10-2020, Девелопер Самолет получил листинг на Московской бирже 
20-10-2020, Почему не с Европой? США и Румыния недовольны энергополитикой Молдавии 
20-10-2020, Подрядчик Новатэка стал третьим резидентом ТОР Столица Арктики 
20-10-2020, ГТЛК разместила евробонды на $500 млн долларов, спрос превысил $1,6 млрд 
20-10-2020, Строительство ТЭЦ-4 в Хабаровске планируют начать в 2021 году 
19-10-2020, Оператор украинской ГТС сократит свои мощности на 70 процентов 
19-10-2020, Перевыполнили. Газпром сообщил о рекордных поставках газа в Китай 
19-10-2020, В Киеве озвучили стратегию на случай отказа Газпрома продлить транзит 
19-10-2020, Что делать, если… Украина раскрыла планы по транзиту газа 
19-10-2020, Строительство газопровода Карачаевск – Теберда завершится в 2021 году 
19-10-2020, В России разработали нанобеспилотник для солдат будущего 
19-10-2020, Аэрофлот объявил дату полетов в Японию 
19-10-2020, Более тысячи семей Удмуртии получили льготный кредит по сельской ипотеке 
19-10-2020, Первая часть кампуса Яндекса в Сколково откроется в 2023-2025 годах 
17-10-2020, Глава МИД ФРГ уверен в завершении строительства Северного потока — 2 
16-10-2020, Губернатор Ямала обсудил с главой МЭР промышленный потенциал округа 
16-10-2020, Топ-менеджер Яндекса объяснил отказ от сделки с Тинькофф 
16-10-2020, Долга нет. Белоруссия заявила, что рассчиталась с Газпромом за газ  
16-10-2020, Белоруссия полностью рассчиталась с Россией за газ 
16-10-2020, ЦБ проверит Тинькофф и Яндекс после отмены сделки 
16-10-2020, Олег Тиньков объяснил срыв сделки с Яндексом 
16-10-2020, Чемезов предложил создать эскадрилью самолетов Бе-200 для тушения пожаров 
16-10-2020, Источник объяснил срыв сделки Яндекса и Тинькофф 
16-10-2020, Яндекс объяснил провал переговоров с Тинькофф 
16-10-2020, Бумаги Яндекса и Тинькофф упали после отказа от сделки 
16-10-2020, Темпы запуска новых проектов жилья в России за квартал выросли на 37% 
16-10-2020, Тинькофф объявил о прекращении диалога с  Яндексом о продаже группы 
16-10-2020, Тинькофф объявил об отказе от сделки с Яндексом 
16-10-2020, Россельхозбанк запускает свою экосистему для рынка недвижимости 
16-10-2020, Страсти по 5G: когда в России развернут новые мобильные сети  
15-10-2020, Современная классика. Раскрыта цена на новую версию Lada Vesta Cross 
15-10-2020, ВТБ Капитал Инвестиции за 9 месяцев увеличил объем активов в 1,5 раза 
14-10-2020, Мутко: продление льготной ипотеки обеспечит возведение 45 млн квадратов 
14-10-2020, ВТБ поддержал малый и средний бизнес в период пандемии на 510 млрд рублей 
14-10-2020, Уралвагонзавод опроверг информацию об отсутствии заказов 
14-10-2020, Новак оценил влияние Севпотока-2 на поставки газа через Украину  
14-10-2020, Сенатор: ЖКХ Норильска сильно изношено и требует модернизации и ремонта 
14-10-2020, СМИ: Уралвагонзавод не может найти заказчиков на 2021 год 
13-10-2020, Стала известна дата начала предзаказов на новые iPhone 
13-10-2020, Ресурс Белореченской гидроэлектростанции Кубани продлен на 40 лет 
13-10-2020, Греф покинет совет директоров Яндекса 
13-10-2020, УК Эвокорп решила выйти из проекта с ВЭБом 
13-10-2020, ВТБ сократил долю участия в группе ПИК до 7,57% с 23,05% 
13-10-2020, Эксперты назвали самую популярную у россиян модель iPhone в 2020 году 
13-10-2020, Китай запретил на месяц рейс Аэрофлота в Шанхай из-за COVID-19 
12-10-2020, Россети выставили на торги три офиса в Москве 
12-10-2020, Судно для подачи труб Северного потока — 2 вышло из Калининграда 
12-10-2020, РЖД переведет на удаленку максимально возможное число сотрудников 
09-10-2020, Газпромбанк подписал соглашение о партнерстве с казачьими организациями 
09-10-2020, Новикомбанк увеличил прибыль по МСФО на 74% — до 7,94 миллиардов рублей  
09-10-2020, ВТБ Капитал Инвестиции снизил комиссии по биржевым фондам 
09-10-2020, Путин может принять участие в онлайн-форуме Россия зовет! 
09-10-2020, Ростех разработал систему коммуникации при отсутствии сотовой связи 
09-10-2020, Польша спасает Северный поток — 2 
08-10-2020, Теперь только воспоминания. Мерседеса с механикой больше не будет  
08-10-2020, Захарова оценила решение Польши оштрафовать Северный поток-2 
08-10-2020, МИД прокомментировал решение Польши оштрафовать Газпром 
08-10-2020, Польский экономист оценил ситуацию вокруг Северного потока — 2 
08-10-2020, Каждая 10-я ипотечная сделка ВТБ в 2021 году в РФ будет цифровой 
07-10-2020, Всемирный банк спрогнозировал рост числа крайне бедных из-за COVID-19 
07-10-2020, Партнеры Газпрома не согласны с Польшей по Северному потоку — 2 
07-10-2020, Полна решимости. Раскрыта позиция ФРГ по будущему  Северного потока-2  
07-10-2020, Газпром обжалует решение Польши о наложении штрафа на $7,6 млрд 
07-10-2020, Польша против Газпрома: юридический пинг-понг с политическим флером  
07-10-2020, Это слишком  много. Брюссель возмутился штрафом Польши Газпрому 
07-10-2020, Польша считает, что у нее есть инструменты взыскать с Газпрома штраф 
07-10-2020, Немецкий депутат оценил решение Польши о штрафе по Северному потоку — 2 
07-10-2020, Еврокомиссия прокомментировала штраф Польши в отношении Газпрома 
07-10-2020, Не конец света. Газпром оспорит решение Польши о штрафе 
07-10-2020, Штраф Газпрому вряд ли повлияет на отношения с Польшей, заявил Песков 
07-10-2020, В Кремле считают неверным сокращать поддержку малого и среднего бизнеса 
07-10-2020, Кремль прокомментировал решение Польши о штрафе по Северному потоку — 2 
07-10-2020, Австрийская OMV обдумает решение Польши по Северному потоку-2 
07-10-2020, Газпром счел решение Польши попыткой помешать Северному потоку — 2 
07-10-2020, Австрийская OMV ответила на претензии Польши по Северному потоку – 2 
07-10-2020, Польша потребовала от компаний отказаться от сделок по Севпотоку-2 
07-10-2020, Польша потребовала разорвать договоры по Северному потоку — 2 
07-10-2020, Польша оштрафовала Газпром на $7,6 млрд из-за Северного потока — 2 
06-10-2020, Дочка РЖД проиндексирует тарифы на билеты в купе, СВ и люксах 
06-10-2020, Ozon перевел на удаленку более 70% офисных сотрудников из-за COVID 
06-10-2020, Телодвижения начались. Эксперт о сроках достройки Северного потока-2 
06-10-2020, Мастер-план территории Зил-Юг в Москве разработает голландское бюро 
06-10-2020, Газпром изучит способы адаптировать Северный поток — 2 к директиве ЕС 
06-10-2020, АФК Система развивает инвестиционное сотрудничество с Удмуртией   
06-10-2020, Сроки известны. Газпром раскрыл планы по окончанию Северного потока-2 
06-10-2020, Газпром планирует завершить Северный поток — 2 в скорейшие сроки 
06-10-2020, Банк Открытие намерен продать акции ВТБ и ждет благоприятного момента 
06-10-2020, Путин поздравил коллектив Газпром нефти с 25-летием компании 
06-10-2020, Банк Дом.РФ профинансирует строительство жилья в Петербурге 
05-10-2020, Стал известен новый пункт назначения Академика Черского  
05-10-2020, ВТБ в сентябре выдал ипотечных кредитов на рекордную сумму 90 млрд рублей 
05-10-2020, Россети обеспечат электроснабжение двух электродепо московского метро 
05-10-2020, Матвиенко призвала повысить налог для компаний, выводящих деньги в офшоры 
05-10-2020, Совфед предложил повысить выплаты семьям с детьми с низкими доходами 
05-10-2020, В России создадут новый сверхубойный пистолетный патрон  
04-10-2020, Установлена любимая валюта россиян для хранения сбережений 
