30-11-2020, Активно влияли. WSJ нашла заслугу Киева в санкциях США по Nord Stream 2 
30-11-2020, Московским предпринимателям выделят почти 166 миллионов рублей 
30-11-2020, В Москве в развитие бывших промзон инвестируют около 25 миллиардов рублей 
30-11-2020, В Сбере рассказали, сколько россиян перестали пользоваться наличными 
30-11-2020, WSJ: украинское лобби связано с санкциями против “Северного потока — 2” 
30-11-2020, В Сбере оценили вероятность дальнейшего снижения ставок по ипотеке 
30-11-2020, У институтов развития появится новая система KPI 
30-11-2020, Ученый посоветовала США смириться с созданием Северного потока — 2 
30-11-2020, Рейтинг показал, насколько выросли вклады россиян за время пандемии 
29-11-2020, Роспатент зарегистрировал наименование Краснодарская земляника 
29-11-2020, Экономист рассказал, как получить максимум от хранения денег в банке 
29-11-2020, Экономическое сотрудничество Китая и России выдержало удар пандемии 
28-11-2020, Запрос первой очереди. Кудрин призвал вкладываться в соцподдержку россиян 
28-11-2020, Должны были реагировать. Помпео объяснил санкции против компаний из РФ 
28-11-2020, Правительство расширило территорию морского порта Владивосток 
27-11-2020, В Самарской области займутся бедностью 
27-11-2020, Более 500 семей на Кубани стали участниками сельской ипотеки 
27-11-2020, Рязанская область будет сотрудничать с Санкт-Петербургом, заявил Любимов 
27-11-2020, Глава Кубани призвал продвигать продукцию местных фермеров 
27-11-2020, Эксперт заявил о готовности США к войне из-за Северного потока — 2 
27-11-2020, Нижегородский губернатор рассказал Путину о реализации нацпроектов 
27-11-2020, Эксперт предположил, с какой целью Академик Черский идет в Калининград 
27-11-2020, Никитин представил Путину программу развития Нижнего Новгорода 
27-11-2020, Эксперты рассказали о подорожании гречки и сахара в несетевой рознице 
26-11-2020, Сертификатор Севпотока-2 раскрыл подробности отказа от работ на проекте 
26-11-2020, Сертификатор опроверг сообщения об уходе из проекта Северный поток — 2 
26-11-2020, Эксперт назвал единственную проблему для Северного потока-2 от санкций 
26-11-2020, Собянин рассказал о принимаемых в Москве ограничениях из-за COVID-19  
26-11-2020, Паслер: в пандемию бюджет Оренбуржья должен быть уравновешенным 
26-11-2020, На хлебе и воде: сколько еще придется экономить из-за пандемии 
26-11-2020, Пандемия не помешала строительной отрасли Калужской области, заявил Шапша 
26-11-2020, В Сапсанах появятся купе 
26-11-2020, Сертификатор Северного потока — 2 вышел из проекта 
26-11-2020, Цыбульский: экономику Арктической зоны стоит развивать комплексно 
26-11-2020, Бюджет Ростовской области на 2021 год приняли в первом чтении 
26-11-2020, Ивановские власти за полгода поддержали 155 малых предприятий 
26-11-2020, Госдума утвердила бюджет Федерального фонда ОМС на 2021-2023 годы 
26-11-2020, Эфиопия поддержит производство вакцины Спутник V на своей территории 
26-11-2020, Путин считает, что программу развития фарминдустрии надо продлить 
26-11-2020, В Якутии появился первый резидент арктической зоны 
26-11-2020, Роскачество проанализировало цены на российские вина 
26-11-2020, СМИ: в РФ хотят повысить утилизационный сбор на все автомобили 
26-11-2020, Мутко объявил о запуске льготной ипотеки на частные дома для молодежи 
25-11-2020, На Тамбовщине организуют первое в России производство нитриловых перчаток 
25-11-2020, Власти Кубани сохранят все меры поддержки агропромышленного комплекса 
25-11-2020, Депутаты Кубани приняли поправки в закон для поддержки детских здравниц 
25-11-2020, На Кубани приняли закон о развитии виноградарства и виноделия 
25-11-2020, Более 21,5 миллиарда рублей потратят на нацпроекты в Воронежской области 
25-11-2020, СМИ: Сербия, скорее всего, задержит Турецкий поток 
25-11-2020, В Ленобласти появился кластер хипромышленности 
25-11-2020, Финальная версия бюджета Петербурга на 2021 и ближайшие годы одобрена 
25-11-2020, Россияне будут отчитываться перед ФНС за переводы с электронных кошельков 
25-11-2020, ФНС опровергла сообщения об увеличении транспортного налога 
25-11-2020, Большинство отраслей экономики Москвы восстановились, заявил заммэра 
24-11-2020, Доходы Кубани от предприятий потребсферы выросли на пять процентов 
24-11-2020, На Кубани разработают новые меры поддержки промышленности 
24-11-2020, Шапша: создание ТОСЭР под Калугой даст городу не менее 449 рабочих мест 
24-11-2020, Путин посетит Нижегородскую область 
24-11-2020, Медведев призвал законодательно закрепить понятие самозанятых 
24-11-2020, Ущерб от глобального потепления в Арктике оценили в триллионы рублей 
24-11-2020, Кубань получила 2,7 миллиарда рублей дотаций от правительства 
24-11-2020, Исследователи выяснили отношение россиян к покупкам в Черную пятницу 
24-11-2020, Названы богатейшие люди мира 
23-11-2020, Более 40 экспортеров Кубани вышли на международные электронные площадки 
23-11-2020, Подмосковные компании развивают экспорт через электронные площадки 
23-11-2020, Итальянская фирма инвестирует 2 миллиарда рублей в проект в Подмосковье 
23-11-2020, Паслер: 2020 год стал для аграриев Оренбуржья успешным 
23-11-2020, Власти: оборот бьюти-индустрии в Москве в июле-октябре снизился на 9% 
23-11-2020, Минпромторг предложил отложить обязательную маркировку молочной продукции 
23-11-2020, Путин продлил ставку НДС в 10% для внутренних рейсов через Москву 
23-11-2020, Эксперт назвал эффект от оптимизации институтов развития 
23-11-2020, Мишустин рассказал о реформе институтов развития 
23-11-2020, Власти ЯНАО объяснили высокий уровень зарплат в регионе 
23-11-2020, Несырьевой неэнергетический экспорт Москвы вырос на 41% 
23-11-2020, Бизнес-делегация из Белоруссии прибыла в Приморье 
23-11-2020, Россияне смогут доехать на поезде из Москвы до Петербурга за два часа 
23-11-2020, Объем инвестиций резидентов технополиса Москва вырос на 48% 
23-11-2020, РБК: в России хотят упразднить восемь институтов развития 
23-11-2020, Аналитики прогнозируют лишение лицензий 35 банков в России 
23-11-2020, РБК сообщил о планах ликвидировать восемь институтов развития в России 
23-11-2020, Десяткам российских банков грозит дефолт, выявило исследование 
21-11-2020, Звонят даже по телефону: СМИ о давлении США на участников Севпотока-2 
21-11-2020, Кабмин утвердил соглашение с Кипром об избежании двойного налогообложения 
21-11-2020, Эксперты выяснили, где самые выгодные цены на хлеб 
21-11-2020, Власти готовят подарок для российских ипотечников, рассказал эксперт 
21-11-2020, Росстат: ввод жилья в России за 10 месяцев упал на 1,1% - до 55 млн кв м 
20-11-2020, В Германии предложили США отказаться от санкций по Северному потоку — 2 
20-11-2020, Власти Москвы одобрили субсидии для технологического бизнеса на 875 млн  
20-11-2020, Иркутская область выступит против выравнивания энерготарифов 
20-11-2020, Сбер назвал города с самым высоким риском заражения коронавирусом 
20-11-2020, Объем ВП АПК Ленобласти в 2020 году превысил показатели 2019 года 
20-11-2020, Кубань поставит на экспорт сельхозпродукцию на 2,5 миллиарда долларов 
20-11-2020, Названы периоды, когда скидки на товары выше, чем в черную пятницу 
19-11-2020, Хуснуллин поручил ВЭБу проработать проект обновления набережной в Омске 
19-11-2020, Омские власти заявили о важном значении водного пути для региона 
19-11-2020, Самарская область вошла в тройку лидеров по ремонту и строительству дорог 
19-11-2020, Корпорация МСП и МСП Банк поддержали строительство Агропромпарка на Алтае 
19-11-2020, Ответить тем же. В ФРГ призвали к санкциям против США за Севпоток-2 
19-11-2020, В бундестаге заявили о шансе защитить Северный поток — 2 
19-11-2020, Москва выбыла из списка сотни городов с самым дорогим уровнем жизни 
19-11-2020, Кубань представила семь брендов продуктов питания на Вкусах России 
19-11-2020, Хуснуллин: дорожное строительство в России в 2020 году превзошло планы 
19-11-2020, В Госдуме призвали вернуться к выплате пенсий из бюджета 
19-11-2020, Надежная связь: в Арктике появится высокоскоростной интернет 
19-11-2020, В Ленобласти продолжат развитие рыбохозяйственного комплекса 
19-11-2020, Предприятия Ленобласти представляют свои достижения на промфоруме 
19-11-2020, Производитель иван-чая из Ленобласти вышел на немецкий рынок 
19-11-2020, В Арктику проведут высокоскоростной интернет 
18-11-2020, Самарская область представила дорожные проекты на Транспортной неделе 
18-11-2020, Мосгордума приняла бюджет столицы на 2021-2023 годы в первом чтении 
18-11-2020, Экономист рассказал, чего ждать от Байдена по Северному потоку-2  
18-11-2020, Инвесторы из ФРГ построят на Кубани логистический центр по хранению семян 
18-11-2020, Bild: Байден похоронит газопровод Северный поток — 2 
18-11-2020, В бюджете Москвы заложили 78 миллиардов рублей на непредвиденные расходы 
18-11-2020, Тройку назвали самой умной транспортной картой мира 
18-11-2020, Депутаты Архангельской области приняли трехлетний бюджет в первом чтении  
18-11-2020, В Якутске на ЖКХ и благоустройство города направят свыше миллиарда рублей 
18-11-2020, Мишустин призвал уделить внимание цифровизации транспортной отрасли 
18-11-2020, Москва выделит более 130 миллионов рублей субсидий и грантов бизнесу 
18-11-2020, Пандемия увеличила спрос на части диких животных в Азии, заявил эксперт 
17-11-2020, Винзавод Массандра выставили на продажу 
17-11-2020, Ярославский бизнес выходит на международную торговую площадку RS Trade 
17-11-2020, Рязанский фармкластер освоит выпуск продукции, важной для пациентов 
17-11-2020, Путин рассказал о планах по филиалу Банка БРИКС в Москве 
17-11-2020, Мурманская область направит более 20 миллиардов рублей на образование 
17-11-2020, Четверть кафе и ресторанов могут не открыться в Петербурге после пандемии 
17-11-2020, Под Волгоградом реализуют инвестпроект по созданию молочной фермы 
17-11-2020, Книжная сеть Республика подала заявление о банкротстве 
16-11-2020, Кондратьев оценил идею разработки нацпроекта в сфере внутреннего туризма 
16-11-2020, Мишустин установил допустимую долю иностранных работников на 2021 год 
16-11-2020, Губернатор Приамурья представил Трутневу проект Золотая миля 
16-11-2020, Депутаты предлагают считать торговлю в соцсетях предпринимательством 
15-11-2020, ЭКСПО в Шанхае показала новые возможности для бизнеса в условиях пандемии 
15-11-2020, Опрос показал, сколько заемщиков в России допускали просрочку по кредиту 
14-11-2020, Госсобрание Якутии внесло изменения в закон о налоговой политике  
13-11-2020, Тамбовские власти выдали антикризисные микрозаймы 155 предпринимателям 
13-11-2020, Кубань ежегодно направляет на поддержку бизнеса 25 млрд руб 
13-11-2020, Нижегородским агропредприятиям направили 3,7 млрд руб субсидий 
13-11-2020, Газпром сообщил о различных сценариях завершения Северного потока-2 
13-11-2020, Владимир Путин участвует в форуме Сильные идеи для нового времени 
13-11-2020, Дело в доверии? Экономист назвал простой способ повысить ВВП России  
13-11-2020, Экспорт волгоградской продукции вырос на треть 
13-11-2020, Бюджет Кубани в ближайшие годы останется социально ориентированным 
13-11-2020, В Кремле раскритиковали действия США по Северному потоку — 2 
13-11-2020, ЦБ отозвал лицензию у Международного коммерческого банка 
13-11-2020, Глава AmCham рассказал, как освобождение Калви повлияло на инвесторов 
12-11-2020, Хуснуллин высоко оценил исполнение дорожного нацпроекта в Омской области 
12-11-2020, В Рязанской области создают инновационный центр Аэрокосмическая долина  
12-11-2020, Кубань нарастила производство молока на 7,6 процента в 2020 году 
12-11-2020, Инград и ВТБ провели первую сделку по своей субсидированной ипотеке  
12-11-2020, Никитин предложил снизить ставки налога на имущество для гостиниц 
12-11-2020, Самарская и Ульяновская области будут развивать инновационный потенциал 
12-11-2020, Лавров надеется, что новая администрация США не будет разваливать ВТО 
12-11-2020, В Москве увеличится общий объем поддержки НКО 
12-11-2020, В Нижегородской области подписали программу развития газификации региона 
12-11-2020, Губернатор Сахалина попросил помощи в устранении последствий пандемии 
12-11-2020, Эксперт рассказал, ждать ли реальных скидок в сезон распродаж 
11-11-2020, Калужская область будет развивать промышленный туризм при поддержке АСИ 
11-11-2020, Газпром начал переговоры с Белоруссией о поставках газа с 2021 года 
11-11-2020, На Кубани выдали более 22 миллиардов рублей в рамках льготной ипотеки 
11-11-2020, СМИ разузнали о неожиданном эффекте от санкций США по Севпотоку-2 
11-11-2020, Глава АСИ оценила влияние вакцинации от коронавируса на экономику 
11-11-2020, Югра готова тестировать решения по развитию креативных индустрий 
11-11-2020, СМИ: санкции против Северного потока — 2 ударят по Польше и Дании 
11-11-2020, Власти Москвы выделят на поддержку промышленности около 2 млрд рублей 
11-11-2020, Московские промпредприятия получили субсидии от города на 2,6 млрд рублей 
11-11-2020, В Тюменской области запустили проект Начни свое дело. Самозанятые 
11-11-2020, В Совфеде объяснили, почему Северный поток-2 будет обязательно достроен 
11-11-2020, Совет ОЭЗ Алабуга одобрил два проекта на 7,6 миллиардов рублей 
11-11-2020, В Совфеде оценили ситуацию с Северным потоком — 2 
11-11-2020, Власти Иркутской области рассказали о бюджете региона 
11-11-2020, Больше половины бюджета Ленобласти в 2021 году уйдет на соцпрограммы 
11-11-2020, Грозят ли России адские санкции при Байдене 
11-11-2020, Крым намерен наладить прямые морские торговые маршруты с Никарагуа 
11-11-2020, Якутия увеличит экспорт угля в страны АТР за счет увеличения добычи 
10-11-2020, Глава МЭР: Рязанская область среди лидеров по производительности труда 
10-11-2020, Нацпроект помог объединиться власти и бизнесу, заявил Любимов 
10-11-2020, Бюджет Самарской области на 2021 год сохранит социальную направленность 
10-11-2020, Губернатор Рязанской области рассказал о помощи от Минэкономразвития 
10-11-2020, Промпредприятия Кубани увеличили производство продукции на 2,6 процента 
10-11-2020, Титов предложил компенсировать бизнесу убытки от новых ограничений 
10-11-2020, Омский завод снизил потери времени благодаря нацпроекту 
10-11-2020, Кубань на четверть нарастила производство в станкостроении 
10-11-2020, Долгая гарантия: Москва развивает контракты жизненного цикла 
10-11-2020, В Астраханской области создадут портовую ОЭЗ и Каспийский кластер 
09-11-2020, Немецкая Wintershall Dea обжаловала штраф Польши по Северному потоку-2 
09-11-2020, Три компании обжаловали штраф от Польши из-за Северного потока — 2 
09-11-2020, В ДФО планируют открыть первый рыбный рынок с аукционами и кафе 
08-11-2020, СМИ: в ОПЕК будут скучать по Трампу, если Байден придет к власти 
08-11-2020, Российские фирмы за 30 минут продали в Китае товаров на $1,8 миллиона 
06-11-2020, Рязанская область получила рекордный урожай масличных культур 
06-11-2020, Долги растут. В РФ могут запретить микрофинансовые организации 
06-11-2020, Лукойл вложит в волгоградскую соцсферу 250 миллионов рублей 
06-11-2020, Зарплаты на промпредприятиях Москвы за 10 лет увеличились в 2,5 раза 
06-11-2020, Аграрии Приморья получат 51 миллион рублей субсидий за продажу овощей 
05-11-2020, Байден рублю не угроза: эффект демократа уже просчитан 
05-11-2020, Из Японии в Европу через Россию. Токио повезет грузы по Транссибу 
05-11-2020, Эксперт: дело идет к тому, чтобы начать достройку Северного потока-2 
05-11-2020, Поддержка в пути. Еще два судна взяли курс на базу Северного потока-2 
05-11-2020, Названы регионы, жители которых могут быстрее всех накопить на ипотеку 
05-11-2020, Граждане и бизнес в России накопили под матрацем 12 триллионов рублей 
05-11-2020, Экономист дал прогноз по курсу рубля после выборов в США 
